Protein ID	Description	Peptides	Frames	Hits	Ratio AS-0/C-0	StDev	pValue	Fraction 1D_2D									
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	6	7	16	1.934	0.068	9.90E-20	B_22_21
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	6	0.075	0.02	2.04E-08	B_23_22
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	4	0.044	0.005	6.19E-03	B_31_22
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	2	0.081	0.049	2.66E-04	B_33_22
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	3	1.697	0.114	1.55E-03	B_11_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	9	1.607	0.054	1.20E-11	B_12_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	11	13	48	1.747	0.023	9.90E-20	B_13_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	2	2.701	0.087	7.47E-04	B_13_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	7	16	0.76	0.022	4.27E-11	B_14_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	12	12	33	2.07	0.034	9.90E-20	B_15_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	5	13	0.615	0.019	3.02E-09	B_15_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	7	25	0.566	0.011	9.90E-20	B_16_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	17	18	63	0.89	0.012	9.90E-20	B_17_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	6	0.029	0.013	1.62E-09	B_18_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	18	20	100	1.554	0.009	9.90E-20	B_19_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	36	42	150	2.786	0.012	9.90E-20	B_20_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	31	42	264	0.643	0.005	9.90E-20	B_21_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	44	47	241	0.651	0.003	9.90E-20	B_22_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	33	42	145	3.175	0.023	9.90E-20	B_22_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	10	11	45	0.967	0.012	9.90E-20	B_23_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	6	34	1.537	0.034	9.90E-20	B_24_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	8	8	17	2.922	0.023	1.11E-16	B_24_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	12	13	44	3.675	0.044	9.90E-20	B_25_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	32	39	97	0.088	0.001	9.90E-20	B_26_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	8	11	0.221	0.003	2.60E-10	B_27_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	4	0.387	0.03	1.81E-05	B_28_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	5	2.65	0.115	1.25E-04	B_33_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	0	0	0.00E+00	B_09_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	3	1.606	0.049	7.19E-04	B_11_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	6	2.131	0.07	5.55E-16	B_13_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	5	18	1.616	0.028	9.90E-20	B_15_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	1.775	0.038	6.86E-04	B_15_35
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	6	0.748	0.082	4.84E-05	B_17_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	11	1.827	0.039	2.22E-15	B_19_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	5	68.69	97.822	2.22E-16	B_21_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	7	3.549	0.155	2.95E-10	B_21_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	3.427	0.494	6.13E-03	C_09_02
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	5	1.469	0.094	1.21E-05	C_13_02
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	12	1.326	0.031	3.02E-07	C_14_01
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	12	15	47	0.478	0.007	9.90E-20	C_15_02
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	11	13	34	0.583	0.008	9.90E-20	C_16_01
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	13	14	41	0.487	0.006	9.90E-20	C_17_02
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	9	10	29	2.599	0.019	9.90E-20	C_18_01
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	11	12	23	0.015	0.001	5.05E-10	C_12_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	5	0.661	0.025	7.88E-08	C_21_22
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	2	0.124	0.03	5.20E-03	C_23_20
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	1	0.038	1.00E+00	C_23_22
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	12	14	34	0.273	0.001	9.90E-20	C_19_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	5	21	0.557	0.015	9.90E-20	C_20_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	8	25	0.113	0.006	9.90E-20	C_20_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	8	10	39	0.297	0.007	9.90E-20	C_21_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	9	9	36	0.917	0.014	9.90E-20	C_22_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	12	0.627	0.018	1.55E-15	C_22_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	6	8	34	0.743	0.01	9.90E-20	C_23_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	7	27	0.245	0.006	9.90E-20	C_24_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	9	12	108.509	109.45	9.90E-20	C_24_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	13	0.366	0.016	1.27E-11	C_25_24
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	3	0.243	0.032	1.77E-04	C_26_23
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	3	0.213	0.002	2.90E-04	C_26_25
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	2	0.005	0.008	1.28E-02	C_13_30
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	5	9	0.224	0.012	3.26E-08	C_17_30
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	6	0.007	0.008	8.72E-05	C_19_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	9	12	32	0.135	0.003	9.90E-20	C_19_28
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	5	14	0.481	0.028	2.81E-12	C_19_30
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	0.74	0.011	1.17E-02	C_19_32
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	6	7	15	0.441	0.009	6.38E-14	C_20_27
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	4	0.695	0.023	1.28E-04	C_20_29
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	4	0.746	0.033	5.20E-04	C_21_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	5	14	0.393	0.013	9.90E-20	C_21_28
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	5	2.962	0.349	2.82E-13	C_21_30
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	5	6	20	0.514	0.007	1.89E-15	C_22_27
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	3	3	4	0.533	0.013	1.03E-04	C_22_29
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	5	0.749	0.066	1.05E-03	C_23_26
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	2	0.393	0.044	6.36E-06	C_23_28
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	8	18	0.507	0.009	5.77E-15	C_24_27
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	0.012	0.018	2.72E-02	C_24_29
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	2	0.476	0.146	1.62E-02	C_25_28
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	0.149	0.046	3.23E-02	C_31_27
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	2	2	2	0.713	0.015	5.51E-03	C_10_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	8	9	30	0.296	0.004	9.90E-20	C_12_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	4	4	17	0.35	0.005	9.90E-20	C_14_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	3	0.554	0.065	1.90E-03	C_14_35
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	12	15	36	0.322	0.005	9.90E-20	C_16_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	1	1	1	0.535	0.001	1.73E-03	C_16_35
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	20	27	76	0.079	0.001	9.90E-20	C_18_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	16	19	107	0.637	0.006	9.90E-20	C_20_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	18	21	34	0.005	0.001	9.90E-20	C_22_31
SP://P28665	MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3	7	7	20	0.485	0.006	9.90E-20	C_24_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	6	0.487	0.024	3.06E-05	A_12_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	6	0	0	0.00E+00	A_13_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	6	0.708	0.028	6.97E-05	A_14_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	9	0	0	0.00E+00	A_15_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	7	0.459	0.01	7.39E-06	A_16_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	9	12	29	0.459	0.001	9.90E-20	A_17_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	4	10	0.895	0.005	7.68E-11	A_18_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	15	0.084	0.002	9.90E-20	A_20_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	7	18	0.297	0.005	9.90E-20	A_22_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	4	0.09	0.033	2.69E-06	A_24_01
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	4	14	0.658	0.091	3.43E-09	A_19_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	4	13	0.698	0.055	1.75E-10	A_21_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	3	0.855	0.037	1.23E-03	A_23_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	99999.9	99999.9	1.00E-05	A_33_02
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	99999.9	99999.9	1.00E-05	A_17_19
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	2	0.629	0.042	2.28E-03	A_19_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	9	1.816	0.09	8.24E-10	A_20_22
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	4	1.849	0.12	7.13E-04	A_21_19
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	4	13	3.786	0.306	4.00E-15	A_21_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	13	2.202	0.095	2.62E-11	A_22_20
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	7	2.802	0.151	7.75E-06	A_22_22
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	7	2.706	0.241	4.26E-06	A_23_19
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	1.268	0.122	3.77E-02	A_23_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	9	4.098	0.136	9.90E-20	A_24_20
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	4	0.146	0.041	1.98E-04	A_12_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	3	0.063	0.029	1.43E-05	A_15_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	3	0.719	0.033	2.05E-05	A_17_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	9	0.44	0.02	3.87E-09	A_18_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	9	0.812	0.017	7.96E-09	A_19_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	9	9	37	2.784	0.095	9.90E-20	A_20_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	9	9	40	2.335	0.031	9.90E-20	A_21_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	6	22	0.168	0.01	9.90E-20	A_22_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	9	0.375	0.023	1.54E-06	A_22_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	4	0.543	0.069	2.01E-03	A_25_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	3	0.497	0.081	1.54E-03	A_09_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	7	0.403	0.017	1.65E-09	A_13_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	8	0.28	0.041	1.00E-07	A_14_26
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	3	0.343	0.043	2.20E-03	A_14_32
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	2	0.252	0.097	7.49E-06	A_17_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	7	0.627	0.017	6.73E-11	A_18_26
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	2	1.883	0.054	1.35E-03	A_19_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	6	0.401	0.018	3.09E-08	A_19_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	2	99999.9	99999.9	2.40E-09	A_20_26
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	9	0.012	0.003	1.40E-14	A_21_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	3	0.002	0.003	7.00E-04	A_21_31
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	7	99999.9	44721.315	9.90E-20	A_23_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	6	1.912	0.12	2.00E-05	A_25_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	0.009	0.013	5.80E-03	B_19_20
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	4	0	0	0.00E+00	B_21_20
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	8	1.74	0.095	2.01E-09	B_14_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	6	21	0.305	0.008	9.90E-20	B_16_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	7	38	1.378	0.031	9.90E-20	B_18_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	35.994	10.477	8.75E-03	B_20_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	7	30	0.143	0.003	9.90E-20	B_20_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	5	17	1.828	0.046	9.90E-20	B_22_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	10	2.066	0.115	7.37E-08	B_23_22
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	6	1.95	0.318	1.26E-04	B_24_21
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	0.007	0.011	2.14E-02	B_31_22
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	4	0.059	0.01	1.49E-05	B_33_22
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	0.477	0.029	8.71E-03	B_09_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	1	0.808	0.034	1.01E-02	B_11_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	2	0.664	0.032	1.11E-03	B_12_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	6	23	2.068	0.031	9.90E-20	B_13_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	2	2.116	0.149	2.45E-04	B_13_26
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	3	0.611	0.059	6.03E-07	B_14_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	5	15	1.86	0.051	9.90E-20	B_15_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	2	2	8	0.679	0.025	2.01E-05	B_15_26
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	4	12	0.289	0.006	3.04E-12	B_16_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	9	10	30	1.765	0.04	9.90E-20	B_17_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	5	1.736	0.069	3.98E-09	B_18_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	6	34	1.872	0.034	9.90E-20	B_19_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	16	17	67	2.43	0.016	9.90E-20	B_20_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	13	13	68	2.494	0.021	9.90E-20	B_21_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	12	13	81	1.027	0.008	9.90E-20	B_22_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	14	17	47	3.007	0.023	9.90E-20	B_22_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	25	2.341	0.012	9.90E-20	B_23_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	3	3	5	2.457	0.119	4.08E-07	B_24_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	4	5	15	3.154	0.14	2.48E-11	B_24_25
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	5	5	20	3.356	0.045	4.44E-16	B_25_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	16	17	38	0.13	0.002	9.90E-20	B_26_23
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	6	6	9	0.23	0.014	4.90E-08	B_27_24
SP://P28666	MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2	1	1	3	0.388	0.047	5.80E-06	B_28_23
